pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEDL104818,6,0,1998,RAM SINGH NETAJI,Delhi,BADARPUR,IND,INC,40548,M,1,2,1,FALSE,FALSE,45.5,14289,16.03,,1,2
AEDL104835,5,0,1993,BRAHM PAL,Delhi,TRILOK PURI,INC,,17844,M,1,2,2,FALSE,FALSE,37.26,2855,5.96,,2,2
AEDL104835,6,0,1998,BRAHM PAL,Delhi,TRILOKPURI,INC,INC,22887,M,1,2,2,FALSE,TRUE,43.79,4771,9.13,,2,2
AEDL104836,5,0,1993,RAM CHARAN GUJRATI,Delhi,TRILOK PURI,BJP,,14989,M,2,2,0,FALSE,FALSE,31.3,4901,10.23,,,2
AEDL104836,6,0,1998,RAM CHARAN(GUJRATI),Delhi,TRILOKPURI,BJP,BJP,18116,M,2,2,0,FALSE,FALSE,34.66,8697,16.64,,,2
AEDL104913,5,0,1993,HARSH VARDHAN,Delhi,KRISHNA NAGAR,BJP,,30537,M,1,2,2,FALSE,FALSE,53.94,12419,21.94,,2,2
AEDL104913,6,0,1998,HARSH VARDHAN,Delhi,KRISHNA NAGAR,BJP,BJP,30358,M,1,2,2,FALSE,TRUE,54.82,6610,11.94,,2,2
AEDL104991,5,0,1993,FATEH SINGH,Delhi,NAND NAGARI,BJP,,13429,M,1,2,1,FALSE,FALSE,30.18,781,1.75,,1,2
AEDL104991,6,0,1998,FATEH SINGH,Delhi,NAND NAGARI,BJP,BJP,15006,M,2,2,1,FALSE,TRUE,27.27,8009,14.56,,1,2
AEDL104992,5,0,1993,RUP CHAND,Delhi,NAND NAGARI,INC,,12648,M,2,2,1,FALSE,FALSE,28.42,1208,2.71,,1,2
AEDL104992,6,0,1998,ROOP CHAND,Delhi,NAND NAGARI,INC,INC,25742,M,1,2,1,FALSE,FALSE,46.78,10736,19.51,,1,2
AEDL104993,5,0,1993,AMAR PAL SINGH,Delhi,NAND NAGARI,JD,,11440,M,3,2,0,FALSE,FALSE,25.71,8693,19.53,,,2
AEDL104993,6,0,1998,AMAR PAL SINGH,Delhi,NAND NAGARI,JD,JD,868,M,6,2,0,FALSE,FALSE,1.58,228,0.41,,,2
AEDL105007,5,0,1993,ALOK KUMAR,Delhi,ROHTAS NAGAR,BJP,,24324,M,1,2,1,FALSE,FALSE,47.12,7816,15.14,,1,2
AEDL105007,6,0,1998,ALOK KUMAR,Delhi,ROHTAS NAGAR,BJP,BJP,22579,M,2,2,1,FALSE,TRUE,42.87,19082,36.23,,1,2
AEDL105028,5,0,1993,NARESH GAUR,Delhi,BABARPUR,BJP,,21023,M,1,2,2,FALSE,FALSE,53.32,15301,38.81,,2,2
AEDL105028,6,0,1998,NARESH GAUR,Delhi,BABARPUR,BJP,BJP,22606,M,1,2,2,FALSE,TRUE,42.96,963,1.83,,2,2
AEDL105048,5,0,1993,SULTAN AHMED,Delhi,SEELAMPUR,INC,,6309,M,3,2,0,FALSE,FALSE,16.25,6065,15.62,,,2
AEDL105048,6,0,1998,SULTAN AHMAD,Delhi,SEELAMPUR,JD,INC,2148,M,5,2,0,TRUE,FALSE,3.9,737,1.34,,,2
AEDL105079,5,0,1993,SAHAB SINGH CHAUHAN,Delhi,YAMUNA VIHAR,BJP,,23665,M,1,2,2,FALSE,FALSE,48.63,10454,21.48,,2,2
AEDL105079,6,0,1998,SAHAB SINGH CHAUHAN,Delhi,YAMUNA VIHAR,BJP,BJP,24258,M,1,2,2,FALSE,TRUE,44.63,1284,2.36,,2,2
AEDL105080,5,0,1993,BHISHAM SHARMA,Delhi,YAMUNA VIHAR,INC,,13211,M,2,3,1,FALSE,FALSE,27.15,4541,9.33,,1,2
