pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEHR307,1,0,1967,B. SINGH,Haryana,PATAUDI,INC,,22517,M,1,1,1,FALSE,FALSE,50.25,986,2.2,,1,1
AEHR308,1,0,1967,S. RAM,Haryana,PATAUDI,IND,,21531,M,2,1,0,FALSE,FALSE,48.05,20767,46.34,,,1
AEHR309,1,0,1967,P. MAL,Haryana,PATAUDI,RPI,,764,M,3,1,0,FALSE,FALSE,1.7,0,0,,,1
AEHR31,1,0,1967,LAKHWATI,Haryana,NAGGAL,INC,,17494,F,1,1,1,FALSE,FALSE,54.32,5064,15.72,,1,1
AEHR310,1,0,1967,S. DEVI,Haryana,REWARI,INC,,18474,F,1,1,1,FALSE,FALSE,56,5366,16.27,,1,1
AEHR311,1,0,1967,A. SINGH,Haryana,REWARI,BJS,,13108,M,2,1,0,FALSE,FALSE,39.73,12099,36.67,,,1
AEHR314,1,0,1967,K. LAL,Haryana,BAWAL,IND,,8227,M,1,1,1,FALSE,FALSE,29.08,488,1.72,,1,1
AEHR315,1,0,1967,R. PARSHAD,Haryana,BAWAL,IND,,7739,M,2,1,0,FALSE,FALSE,27.35,425,1.5,,,1
AEHR316,1,0,1967,H. LAL,Haryana,BAWAL,INC,,7314,M,3,1,0,FALSE,FALSE,25.85,5498,19.43,,,1
AEHR32,1,0,1967,M. SINGH,Haryana,NAGGAL,IND,,12430,M,2,1,0,FALSE,FALSE,38.6,11234,34.88,,,1
AEHR320,1,0,1967,B. SEN,Haryana,BAWAL,BJS,,806,M,7,1,0,FALSE,FALSE,2.85,385,1.36,,,1
AEHR322,1,0,1967,J. SINGH,Haryana,JATUSANA,IND,,18443,M,1,1,1,FALSE,FALSE,48.48,1701,4.47,,1,1
AEHR323,1,0,1967,N. SINGH,Haryana,JATUSANA,INC,,16742,M,2,1,0,FALSE,FALSE,44.01,14907,39.19,,,1
AEHR327,1,0,1967,N. SINGH,Haryana,ATELI,INC,,17607,M,1,1,1,FALSE,FALSE,48.78,967,2.68,,1,1
AEHR328,1,0,1967,R. JIWAN,Haryana,ATELI,IND,,16640,M,2,1,0,FALSE,FALSE,46.1,14789,40.97,,,1
AEHR330,1,0,1967,B. LAL,Haryana,NARNAUL,BJS,,10330,M,1,1,1,FALSE,FALSE,32.43,554,1.74,,1,1
AEHR331,1,0,1967,R. S. C. MITTAL,Haryana,NARNAUL,INC,,9776,M,2,1,0,FALSE,FALSE,30.69,3889,12.21,,,1
AEHR336,1,0,1967,H. SINGH,Haryana,MAHENDRAGARH,IND,,9558,M,1,1,1,FALSE,FALSE,29.05,922,2.8,,1,1
AEHR337,1,0,1967,R. SINGH,Haryana,MAHENDRAGARH,IND,,8636,M,2,1,0,FALSE,FALSE,26.24,164,0.5,,,1
AEHR338,1,0,1967,M. SINGH,Haryana,MAHENDRAGARH,INC,,8472,M,3,1,0,FALSE,FALSE,25.75,4243,12.89,,,1
AEHR339,1,0,1967,R. GOPAL,Haryana,MAHENDRAGARH,BJS,,4229,M,4,1,0,FALSE,FALSE,12.85,2217,6.74,,,1
AEHR34,1,0,1967,I. RAJ,Haryana,NAGGAL,SWA,,1084,M,4,1,0,FALSE,FALSE,3.37,0,0,,,1
AEHR341,1,0,1967,D. SINGH,Haryana,KANINA,IND,,17381,M,1,1,1,FALSE,FALSE,56.13,5145,16.61,,1,1
AEHR342,1,0,1967,B. DHAR,Haryana,KANINA,INC,,12236,M,2,1,0,FALSE,FALSE,39.51,11222,36.24,,,1
AEHR345,1,0,1967,A. SINGH,Haryana,BADHRA,IND,,15003,M,1,1,1,FALSE,FALSE,37.13,5368,13.28,,1,1
AEHR346,1,0,1967,CHANDRAWATI,Haryana,BADHRA,INC,,9635,F,2,1,0,FALSE,FALSE,23.84,4567,11.3,,,1
AEHR349,1,0,1967,D. RAM,Haryana,BADHRA,RPI,,3132,M,5,1,0,FALSE,FALSE,7.75,288,0.71,,,1
AEHR35,1,0,1967,D. R. ANAND,Haryana,AMBALA CANTONMENT,INC,,11343,M,1,1,1,FALSE,FALSE,41.65,498,1.83,,1,1
